Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),RH (%),WS (m/s),WD (deg),SR (W/mt2)
6/21/2022 19:00,44.08,125.85,20.18,27.11,29.24,35.015789473684215,5.4,0.84,44.64,1.04,3.56,0.86,0.54,50.64,1.04,121.9,40.58
6/21/2022 20:00,34.38,144.8,13.58,21.28,20.55,34.92555555555556,4.93,0.81,38.91,2.0,3.97,2.05,0.54,52.16,0.86,116.21,30.32
6/21/2022 21:00,27.0,145.2,11.55,23.88,20.12,33.47176470588236,5.32,0.87,19.63,3.18,5.1,2.87,0.54,52.6,0.72,119.85,31.48
6/21/2022 22:00,22.5,152.9,2.62,13.43,6.13,33.305625000000006,5.87,1.02,23.05,2.35,6.41,2.4,1.23,53.63,0.62,118.69,39.48
6/21/2022 23:00,21.3,154.4,10.25,14.52,14.42,33.39933333333334,6.63,1.0,24.46,1.99,6.58,2.57,2.67,53.92,0.87,100.75,39.5
6/22/2022 0:00,81.6,147.4,11.53,18.05,17.84,33.325,7.47,0.94,27.4,8.33,10.69,2.94,2.36,55.11,0.86,93.36,39.57
6/22/2022 1:00,50.28,150.52,10.82,18.6,17.52,33.59153846153846,7.88,0.84,30.7,8.99,11.76,2.59,1.24,56.85,0.86,94.73,39.68
6/22/2022 2:00,72.62,152.1,13.99,18.2,19.82,34.00083333333334,8.7,0.9,33.56,5.6,8.07,1.9,0.54,59.61,0.78,104.78,39.7
6/22/2022 3:00,83.65,154.7,12.18,18.94,18.81,34.33818181818182,6.57,0.84,32.62,2.62,5.35,0.55,0.54,62.71,1.04,110.98,40.75
6/22/2022 4:00,65.55,155.3,11.16,18.49,17.68,34.815000000000005,6.95,0.76,31.0,2.63,4.31,0.55,0.54,65.29,0.71,135.06,40.2
6/22/2022 5:00,43.78,159.52,14.34,20.38,21.03,35.63000000000001,6.5,0.76,23.03,2.57,4.61,1.02,0.54,66.9,0.49,219.98,46.12
6/22/2022 6:00,66.22,169.25,13.46,17.29,18.93,36.987500000000004,7.3,0.88,36.25,2.92,5.1,2.41,1.14,62.72,1.21,278.6,94.48
6/22/2022 7:00,40.88,183.35,10.72,17.6,16.81,28.29,5.83,0.91,44.14,0.94,2.28,0.59,0.54,64.7,1.12,285.08,169.05
6/22/2022 8:00,28.28,161.7,14.71,20.13,21.28,26.03,5.93,0.94,56.84,0.61,1.47,0.55,0.54,61.27,1.46,339.7,323.45
6/22/2022 9:00,26.9,157.02,12.21,16.7,17.38,39.19,7.13,0.95,54.14,0.61,2.89,0.89,0.54,54.94,1.22,354.34,523.58
6/22/2022 10:00,27.1,167.4,11.62,18.66,17.98,45.51,6.32,0.8,48.58,1.58,6.24,1.01,0.54,49.24,1.11,16.8,726.8
6/22/2022 11:00,25.0,166.88,11.73,17.4,17.21,39.38,6.5,0.81,53.49,2.21,7.09,0.82,0.54,47.58,0.98,29.8,894.08
6/22/2022 12:00,22.9,159.2,19.1,21.38,25.42,86.43,6.9,0.91,64.24,1.57,4.28,0.59,0.54,45.58,1.0,62.82,928.45
6/22/2022 13:00,24.4,158.95,9.1,12.19,11.87,57.99,6.1,0.93,68.52,2.7,2.89,0.55,0.54,42.22,0.62,101.98,804.7
6/22/2022 14:00,22.6,168.88,11.8,13.72,15.67,26.76,5.08,1.06,75.82,2.72,3.04,0.55,0.54,38.23,0.67,175.06,568.25
6/22/2022 15:00,25.9,157.4,22.65,21.46,28.5,81.34,5.83,1.05,69.61,1.6,1.69,0.55,0.54,36.85,0.49,141.16,299.98
6/22/2022 16:00,61.53,160.83,10.01,17.06,15.08,75.05,5.5,1.0,85.22,1.96,5.55,0.55,0.54,38.42,0.69,237.16,127.5
6/22/2022 17:00,43.18,170.4,14.76,19.76,21.3,56.61,6.53,0.87,43.65,1.57,9.27,1.44,0.88,45.83,1.24,342.9,60.6
6/22/2022 18:00,37.9,169.15,21.37,21.88,27.56,114.89,7.43,0.82,49.83,1.47,15.76,2.95,1.22,44.71,0.64,261.46,60.68
6/22/2022 19:00,27.7,187.27,6.63,14.53,11.24,61.36,6.7,0.77,53.73,1.84,13.15,3.15,0.54,47.31,0.39,334.84,29.85
6/22/2022 20:00,25.9,211.18,13.08,17.75,18.9,62.5,7.02,0.74,34.74,3.61,25.96,2.58,2.15,50.61,0.34,256.13,24.4
6/22/2022 21:00,24.38,204.85,11.39,17.48,17.38,55.5,5.73,0.65,34.1,4.98,15.9,1.5,2.17,51.04,0.37,338.49,19.25
6/22/2022 22:00,53.25,182.38,12.72,17.17,18.17,51.3,5.22,0.96,35.91,0.61,5.53,1.02,0.54,53.51,0.25,265.58,17.6
6/22/2022 23:00,39.6,173.9,19.69,23.8,27.4,36.73,6.9,0.97,38.0,1.48,5.76,1.03,0.54,53.22,0.15,330.25,22.47
6/23/2022 0:00,31.7,166.7,16.15,20.76,22.5,26.38,5.82,0.98,28.64,1.31,4.81,1.78,1.29,53.8,0.18,277.95,23.42
6/23/2022 1:00,24.7,162.6,14.99,23.05,22.57,22.89,5.68,0.99,42.31,2.06,3.06,0.63,1.02,54.06,0.24,263.28,29.38
6/23/2022 2:00,25.58,162.57,11.55,23.58,20.34,20.2,3.73,0.84,49.67,1.3,2.16,0.55,0.54,53.57,0.28,258.96,31.9
6/23/2022 3:00,23.5,152.02,14.53,21.62,21.71,21.28,3.52,0.87,43.26,1.28,2.0,0.55,0.54,56.69,0.17,302.08,32.0
6/23/2022 4:00,25.4,162.05,14.77,21.88,21.98,21.45,6.6,0.85,45.7,1.64,2.57,0.55,0.54,59.62,0.42,334.73,34.17
6/23/2022 5:00,25.8,147.2,13.11,18.5,18.62,22.0,6.98,0.81,43.76,0.99,1.47,0.55,0.54,61.13,0.37,333.97,42.42
6/23/2022 6:00,23.05,147.28,12.92,20.98,19.46,20.53,4.63,0.77,42.22,0.89,0.57,0.55,0.54,60.85,0.4,326.32,103.92
6/23/2022 7:00,42.18,143.62,15.91,23.53,23.71,20.73,5.18,0.73,50.07,0.61,0.57,0.55,0.54,57.02,0.66,322.66,170.8
6/23/2022 8:00,31.58,152.6,3.89,13.84,8.3,21.79,6.23,0.7,42.49,0.84,1.44,0.55,0.54,53.33,0.73,330.08,352.65
6/23/2022 9:00,26.9,150.02,10.4,14.79,15.06,33.26,6.8,0.77,54.09,1.42,2.4,0.55,0.54,46.89,0.61,307.07,590.02
6/23/2022 10:00,22.3,157.8,13.57,19.44,20.09,68.17,5.27,0.88,53.54,0.64,6.86,1.01,0.85,40.58,0.79,307.71,835.65
6/23/2022 11:00,23.4,163.57,15.97,20.57,22.72,73.87,5.2,0.9,52.18,0.61,7.58,1.15,0.94,35.96,0.8,291.98,975.2
6/23/2022 12:00,25.7,160.43,26.33,25.28,33.44,81.6,6.9,0.92,70.56,0.61,7.67,0.55,0.54,33.1,0.82,296.56,957.3
6/23/2022 13:00,21.3,169.52,19.5,21.73,25.56,32.0,6.15,0.81,72.44,0.91,5.82,0.55,0.54,29.08,0.73,291.11,905.85
6/23/2022 14:00,22.2,179.48,4.84,12.28,8.58,54.2,5.27,0.88,70.18,0.61,5.9,0.55,0.54,27.2,0.72,309.26,645.6
6/23/2022 15:00,21.42,211.32,10.2,15.68,15.46,75.22,5.08,0.91,64.7,0.93,9.06,0.55,0.54,26.48,0.86,319.6,356.4
6/23/2022 16:00,36.6,254.15,9.15,13.83,13.63,41.45,6.27,0.86,72.58,0.98,9.86,0.55,0.54,27.2,0.74,307.68,235.58
6/23/2022 17:00,36.65,267.02,26.92,25.05,33.75,44.82,6.22,0.82,82.87,0.66,8.41,1.33,0.54,23.77,0.72,312.76,91.22
6/23/2022 18:00,52.3,272.9,21.26,21.1,26.68,43.32,5.07,0.76,75.12,0.61,0.79,0.61,1.52,25.02,0.54,324.6,54.22
6/23/2022 19:00,34.88,281.28,6.22,14.3,10.8,45.77,4.75,0.75,66.88,0.61,5.61,2.64,2.75,29.07,0.42,295.83,34.17
6/23/2022 20:00,28.55,273.38,13.47,18.85,19.7,30.0,4.73,0.9,52.4,0.61,5.1,2.99,0.66,32.8,0.26,272.31,32.98
6/23/2022 21:00,43.42,268.3,17.5,17.93,22.45,31.1,5.55,0.92,44.12,3.51,7.78,2.3,2.49,36.56,0.28,276.64,32.62
6/23/2022 22:00,92.3,265.17,22.71,24.11,29.88,28.5,6.33,0.88,38.93,3.36,2.58,1.31,0.54,37.83,0.27,284.06,32.5
6/23/2022 23:00,56.7,257.5,13.89,22.9,22.55,26.48,6.25,0.71,35.61,4.34,7.28,1.92,6.12,39.54,0.26,270.62,31.6
6/24/2022 0:00,41.42,254.85,11.75,22.54,19.46,20.6,6.63,0.58,48.73,2.38,5.14,2.8,0.54,38.49,0.28,275.37,30.15
6/24/2022 1:00,51.85,230.95,11.06,23.63,19.13,18.87,6.98,0.53,54.09,0.92,4.96,1.22,0.54,41.19,0.24,233.81,32.17
6/24/2022 2:00,35.18,210.15,14.28,20.02,20.74,18.23,6.3,0.82,55.91,1.49,5.69,1.16,0.54,42.08,0.25,243.44,36.78
6/24/2022 3:00,32.9,196.8,16.44,20.28,22.29,17.73,6.2,0.8,61.72,1.4,4.34,1.03,0.54,44.15,0.18,260.58,35.5
6/24/2022 4:00,32.12,197.15,10.3,24.07,19.05,16.89,5.63,0.82,57.6,1.94,3.49,2.07,0.54,47.3,0.31,228.09,37.1
6/24/2022 5:00,41.18,181.02,12.73,20.92,19.85,18.61,5.6,0.85,46.56,2.17,2.64,0.55,0.54,48.98,0.7,253.18,44.25
6/24/2022 6:00,31.38,186.52,14.44,19.78,20.6,19.98,6.93,0.89,43.16,3.28,3.6,0.55,0.54,48.91,0.51,255.04,82.1
6/24/2022 7:00,61.63,194.32,15.24,21.28,21.87,19.7,7.12,0.86,57.56,3.9,5.46,0.95,0.54,45.67,0.37,278.84,157.07
6/24/2022 8:00,39.58,202.12,11.64,23.36,19.9,19.02,6.0,0.86,76.73,2.71,3.65,0.55,0.54,41.72,0.75,269.59,372.92
6/24/2022 9:00,34.0,210.45,10.61,18.75,16.72,17.87,5.55,0.94,94.82,2.65,3.85,0.55,0.54,36.17,0.65,289.12,581.2
6/24/2022 10:00,30.87,220.7,11.23,16.54,16.28,22.02,4.77,0.8,99.82,1.730000000000001,5.420799999999999,1.199600000000001,1.0020000000000022,26.64,0.6,288.41,836.08
6/24/2022 11:00,26.5,223.88,11.36,20.97,18.21,30.6,4.62,0.75,102.82,1.7429166666666678,5.546666666666667,1.226666666666668,1.0212500000000022,23.69,0.6,300.2,970.2
6/24/2022 12:00,26.4,215.72,5.45,11.7,8.96,25.61,4.7,0.82,100.87,1.7908695652173925,5.489565217391304,1.2360869565217403,1.0286956521739155,21.84,0.57,310.87,304.0304
6/24/2022 13:00,23.3,227.8,13.9408,19.875200000000003,20.221600000000002,22.1,5.824000000000002,0.96,94.21,1.32,0.57,5.2,5.71,20.2,0.85,283.7,926.02
6/24/2022 14:00,37.705,226.09799999999998,23.3,13.66,24.97,22.15,11.77,0.8192000000000002,66.8172,1.35,5.11,5.7,5.1,18.62,0.72,300.23,679.15
6/24/2022 15:00,38.1852,228.45541666666668,24.69,17.14,28.39,29.233600000000003,10.32,0.8195833333333334,83.57,1.14,5.49,2.86,4.14,16.77,0.61,297.71,370.98
6/24/2022 16:00,17.72,215.77,8.17,12.07,11.04,35.5,10.53,0.64,98.82,1.08,5.95,3.0,3.06,16.47,0.58,331.29,245.2
6/24/2022 17:00,20.98,197.53,16.92,14.81,21.35,43.06,9.98,0.81,100.91,0.8,3.16,4.28,1.5,16.42,0.52,305.09,85.12
6/24/2022 18:00,37.05,211.2,15.94,14.35,19.64,45.64,11.37,0.73,70.68,0.69,5.02,2.26,2.09,18.91,0.42,330.36,51.58
6/24/2022 19:00,31.38,224.02,7.23,11.13,11.01,53.18,11.38,0.76,52.24,0.78,5.74,2.66,1.4,21.31,0.2,324.17,28.58
6/24/2022 20:00,49.2,243.22,13.04,11.02,16.23,79.02,10.4,1.25,28.84,1.19,9.03,3.59,2.97,25.47,0.12,118.86,30.2
6/24/2022 21:00,76.6,317.17,9.64,12.16,14.14,95.38,11.4,1.46,17.3,2.04,17.96,7.67,4.13,31.01,0.19,100.27,37.35
6/24/2022 22:00,103.02,405.3,15.6,13.74,19.76,87.56,7.73,1.23,17.83,2.07,18.18,5.9,4.29,34.16,0.2,104.36,34.95
6/24/2022 23:00,87.0,416.5,25.16,16.7,28.91,53.64,8.7,0.97,13.68,2.06,19.14,4.47,4.95,35.65,0.17,105.9,37.6
6/25/2022 0:00,63.88,413.92,17.86,14.98,22.07,55.58,9.73,0.71,7.91,1.55,14.46,2.24,3.8,38.26,0.2,139.93,33.57
6/25/2022 1:00,60.5,385.3,13.86,14.98,18.52,65.62,10.92,0.77,8.82,1.63,22.81,2.05,3.66,43.1,0.2,138.59,22.8
6/25/2022 2:00,42.75,361.4,11.19,14.6,16.32,67.66,12.78,1.1,7.85,2.44,25.62,3.06,5.14,44.39,0.18,138.96,21.65
6/25/2022 3:00,64.25,361.12,14.11,13.97,17.98,66.94,10.3,1.01,6.06,2.22,19.01,2.35,3.96,45.47,0.2,181.7,26.08
6/25/2022 4:00,41.88,314.88,14.3,16.97,19.62,57.0,10.7,0.88,6.34,1.96,16.22,2.02,3.46,44.78,0.29,195.1,27.7
6/25/2022 5:00,58.18,289.82,15.14,13.4,18.66,63.95,11.27,0.94,5.99,1.76,13.4,2.1,3.28,44.39,0.2,211.54,31.02
6/25/2022 6:00,39.62,280.18,13.75,13.56,17.75,62.42,12.23,1.07,6.44,1.68,11.28,2.69,4.34,42.47,0.21,182.5,73.85
6/25/2022 7:00,59.3,303.1,11.62,15.59,17.21,52.1,12.53,0.96,13.02,1.68,9.42,2.57,4.12,37.14,0.26,160.16,147.55
6/25/2022 8:00,67.95,324.78,6.97,13.79,11.02,37.52,11.8,0.81,58.52,1.28,5.19,1.84,1.28,30.58,0.3,122.23,364.48
6/25/2022 9:00,48.48083333333333,285.4730434782609,13.699166666666665,14.9975,18.110833333333332,49.214166666666664,9.645000000000001,0.9230434782608696,48.92041666666666,1.6400000000000012,10.92090909090909,3.1640909090909104,3.3390909090909116,31.025199999999998,0.3915999999999999,221.2336,251.49291666666667
6/25/2022 10:00,47.90913043478261,289.26181818181817,13.788695652173912,14.63391304347826,18.03304347826087,50.52695652173912,9.803478260869566,0.9259090909090909,47.71130434782608,1.5890476190476204,11.267142857142856,3.28857142857143,3.4723809523809543,30.579583333333332,0.37666666666666654,219.21875,246.2134782608696
6/25/2022 11:00,48.28772727272727,293.0147619047619,13.933181818181817,14.44681818181818,18.092727272727274,52.01136363636363,9.996818181818183,0.9252380952380952,45.57,1.5360000000000014,11.638,3.4255000000000018,3.6190000000000024,30.336521739130436,0.36478260869565204,216.1795652173913,230.9868181818182
6/25/2022 12:00,48.96809523809524,296.6305,14.061904761904762,14.347142857142856,18.17904761904762,53.43952380952381,10.245714285714287,0.9315000000000001,42.986666666666665,1.5360000000000014,11.638,3.4255000000000018,3.6190000000000024,30.504545454545454,0.354090909090909,212.89636363636365,202.17285714285714
6/25/2022 13:00,49.873000000000005,300.4594736842105,14.197,14.016,18.177500000000002,54.58149999999999,10.527000000000001,0.9410526315789475,39.995,1.5360000000000014,11.638,3.4255000000000018,3.6190000000000024,30.829047619047618,0.3423809523809523,208.73904761904765,163.7715
6/25/2022 14:00,51.103157894736846,305.1672222222222,14.657368421052633,14.137894736842105,18.662631578947366,56.10631578947368,10.833684210526316,0.9477777777777779,36.79105263157894,1.5360000000000014,11.638,3.4255000000000018,3.6190000000000024,31.2785,0.3309999999999999,203.6325,163.7715
6/25/2022 15:00,52.47555555555556,309.7182352941177,14.657368421052633,14.137894736842105,18.662631578947366,57.99555555555556,10.833684210526316,0.9470588235294118,33.601111111111116,1.547368421052633,12.220526315789474,3.3321052631578962,3.508947368421055,31.86157894736842,0.30368421052631567,199.4184210526316,123.65315789473686
6/25/2022 16:00,54.19176470588235,309.7182352941177,14.177222222222222,14.164444444444444,18.31222222222222,60.10411764705882,10.781666666666668,0.9470588235294118,33.601111111111116,1.5583333333333347,12.615555555555554,3.200555555555557,3.420555555555558,32.59722222222222,0.28055555555555545,193.8177777777778,92.79222222222224
6/25/2022 17:00,25.23,16.5,425.76,13.989411764705881,15.08,60.10411764705882,7.6,3.1,108.63,2.43,4.13,1.44,1.74,22.28,0.92,26.02,76.53
6/25/2022 18:00,25.57,295.07,339.81,3.76,14.32,48.53,0.75,0.78,97.28,5.05,5.99,2.27,2.79,22.87,1.02,52.72,57.0
6/25/2022 19:00,43.62,251.23,2.45,18.87,12.33,47.6,3.65,1.04,76.34,2.09,4.9,2.07,2.76,23.2,0.72,53.2,26.58
6/25/2022 20:00,54.82,271.27,2.49,18.51,12.5,47.86,14.45,1.69,39.24,1.27,5.8,2.63,4.2,25.23,0.6,61.32,45.47
6/25/2022 21:00,55.45,275.82,2.5,18.63,12.38,47.98,46.8,1.49,26.9,2.33,9.48,2.61,4.5,25.51,0.75,104.48,39.9
6/25/2022 22:00,45.28,294.6,2.46,18.68,12.54,49.12,84.45,0.93,31.06,1.87,9.19,1.67,2.12,26.86,0.5,93.79,52.92
6/25/2022 23:00,60.8,241.4,2.48,17.96,12.17,48.26,110.63,1.03,12.62,3.23,10.25,1.28,2.55,29.54,0.25,70.58,58.9
6/26/2022 0:00,66.77,246.3,2.47,18.43,12.15,48.22,25.73,0.83,17.32,2.08,8.43,1.2,2.9,30.58,0.32,59.2,62.4
6/26/2022 1:00,63.52,263.45,2.46,18.38,12.4,47.52,24.78,0.89,25.1,1.93,12.34,1.41,2.92,31.23,0.74,90.55,63.32
6/26/2022 2:00,67.5,253.18,2.49,18.87,12.32,48.76,37.8,0.53,39.01,1.48,7.11,0.75,0.88,36.64,0.82,111.98,63.28
6/26/2022 3:00,52.18,197.2,2.46,18.05,12.21,47.43,29.38,0.68,34.09,0.64,3.19,0.56,3.1141176470588268,43.76,0.79,126.88,63.32
6/26/2022 4:00,52.75,161.12,2.47,18.49,12.51,48.22,12.1,0.76,28.63,0.6,2.69,0.18,2.9875000000000034,53.23,0.96,130.32,63.28
6/26/2022 5:00,54.48,156.75,2.45,19.11,12.34,47.07,14.68,0.73,21.72,0.44,1.41,1.7229411764705898,2.9226666666666703,59.56,1.06,121.02,71.8
6/26/2022 6:00,63.92,142.05,2.48,18.46,12.22,49.7,31.7,0.26,25.37,0.43,1.54,1.7043750000000017,2.884285714285718,62.42,1.28,120.56,135.7
6/26/2022 7:00,116.9,144.85,8.88,14.77,15.07,63.67,48.48,1.0341176470588236,32.28,0.45,1.08,1.6780000000000017,2.853846153846158,59.76,1.55,115.72,251.1
6/26/2022 8:00,94.62,154.07,7.82,13.91,13.66,67.66,7.33,1.031875,41.56,0.4,1.12,1.6057142857142879,2.7300000000000044,56.01,1.76,128.26,572.78
6/26/2022 9:00,58.25,146.52,9.46,13.86,14.94,67.71,8.57,1.0366666666666668,43.59,0.35,0.97,1.5315384615384637,2.6036363636363684,53.86,1.63,132.42,832.5
6/26/2022 10:00,90.75,136.7,11.64,14.01,16.76,66.22,24.07,0.94,55.77,0.4,1.1,1.5058333333333358,2.736000000000005,49.7,1.84,126.37,149.22235294117647
6/26/2022 11:00,83.0,191.3,11.04,15.3,16.82,66.95,19.7,0.68,61.33,0.31,0.76,1.5058333333333358,2.736000000000005,47.53,1.9,112.4,149.22235294117647
6/26/2022 12:00,70.7,183.4,8.82,14.29,14.64,67.67,6.27,1.01,83.68,0.27,0.99,1.5058333333333358,2.736000000000005,42.37,1.82,109.34,149.22235294117647
6/26/2022 13:00,50.38,219.68,10.75,14.02,16.06,67.68,3.0,1.13,96.06,0.28,0.66,1.5058333333333358,2.736000000000005,37.46,1.46,110.77,149.22235294117647
6/26/2022 14:00,37.2,212.52,11.21,14.49,16.67,68.6,12.83,0.49,87.23,0.09,0.56,1.5058333333333358,2.736000000000005,37.11,1.4,112.16,800.57
6/26/2022 15:00,29.4,202.6,8.74,16.15,15.27,68.1,24.92,0.32,81.34,0.16,0.88,1.5058333333333358,2.736000000000005,36.46,1.37,112.45,483.92
6/26/2022 16:00,27.17,185.02,13.74,18.08,20.61,68.01,24.4,0.27,87.24,0.2,1.55,0.29,2.736000000000005,36.12,1.26,96.14,314.62
6/26/2022 17:00,25.82,193.12,6.6,14.44,12.18,67.41,10.68,0.55,87.48,0.32,1.58,0.23,2.736000000000005,35.5,1.02,106.97,150.98
6/26/2022 18:00,30.08,201.15,11.62,13.52,16.49,67.01,13.47,0.55,84.58,1.02,2.34,0.3,0.29,35.22,1.18,102.84,84.05
6/26/2022 19:00,32.92,234.27,14.1,16.49,19.75,67.66,29.1,0.54,63.44,0.84,2.64,0.46,0.03,40.23,1.07,109.56,46.72
6/26/2022 20:00,69.28,244.85,7.28,14.34,13.38,70.04,9.8,0.71,43.82,0.52,2.64,0.73,2.3150000000000053,48.9,1.08,100.29,49.9
6/26/2022 21:00,87.62,228.88,11.13,14.28,16.47,67.08,9.02,0.71,44.46,0.55,2.81,0.71,2.2655555555555615,49.43,1.28,93.01,48.12
6/26/2022 22:00,66.2,221.5,9.6,13.64,14.92,68.04,11.93,0.83,34.3,0.58,2.64,1.23,2.023750000000007,52.13,0.86,60.34,40.62
6/26/2022 23:00,95.97,221.4,16.71,15.55,21.63,67.86,38.47,0.34,34.97,0.55,2.4,1.19,0.18,54.99,1.08,78.99,44.3
6/27/2022 0:00,84.45,205.85,11.3,16.68,16.79,68.69,9.67,0.14,35.39,0.53,2.72,0.48,1.3928571428571506,53.04,1.31,108.29,55.82
6/27/2022 1:00,53.15,196.05,5.06,15.22,11.85,68.7,6.12,0.6313636363636365,36.88,0.4,1.54,0.03,1.2000000000000088,53.42,1.49,114.35,57.28
6/27/2022 2:00,37.25,182.55,6.95,14.54,13.24,67.43,7.97,0.77,34.19,0.25,0.58,0.6107142857142878,0.8600000000000104,54.89,1.43,119.55,59.38
6/27/2022 3:00,58.03,172.95,9.37,14.66,15.3,67.97,3.0,0.81,28.24,0.16,0.98,0.5492307692307714,0.3450000000000132,55.88,1.17,115.54,63.32
6/27/2022 4:00,65.65,163.65,12.46,13.91,17.37,67.28,19.23,0.64,25.75,0.09,1.06,0.5325000000000024,0.16666666666668425,56.04,1.11,105.44,63.42
6/27/2022 5:00,103.5,166.27,15.23,14.84,20.08,68.4,46.4,0.2,25.82,0.2,1.13,0.5300000000000026,0.16666666666668425,58.11,1.22,93.46,70.45
6/27/2022 6:00,82.52,171.15,10.69,15.62,16.37,46.05,6.6,0.43,25.66,0.8,1.75,0.24,0.15,58.5,1.16,117.08,137.57
6/27/2022 7:00,50.7,174.75,7.79,18.15,15.56,37.72,19.02,0.44,44.34,1.06,1.69,0.35,0.38,57.48,1.45,116.38,253.22
6/27/2022 8:00,34.85,185.02,6.16,14.43,8.46,37.5,4.97,0.65,41.11,0.92,1.56,0.35,0.22,54.41,1.52,114.06,568.55
6/27/2022 9:00,27.28,192.3,8.52,14.54,14.55,37.44,7.13,0.76,49.86,0.76,1.13,0.35,0.22,50.23,1.32,134.57,848.4
6/27/2022 10:00,76.23,191.7,14.18,15.01,19.33,38.43,29.9,0.78,63.57,0.91,0.95,0.35,0.22,47.96,1.5,115.1,241.6052380952381
6/27/2022 11:00,74.4,190.62,13.1,15.05,18.42,37.32,32.25,0.68,67.7,1.0,1.79,0.35,0.22,43.39,1.56,112.93,212.0605
6/27/2022 12:00,48.88,186.15,10.55,15.67,16.73,37.74,12.37,2.45,77.09,0.92,1.57,0.35,0.22,40.65,1.23,114.58,945.07
6/27/2022 13:00,36.75,188.35,7.4,22.25,16.18,32.98,10.75,1.23,84.6,1.12,1.69,0.31,0.21,39.64,1.36,95.15,689.37
6/27/2022 14:00,41.7,178.32,8.29,4.98,7.46,37.11,16.12,1.9,76.4,1.12,2.19,0.35,0.22,38.56,1.04,96.04,717.2
6/27/2022 15:00,39.0,185.08,5.81,15.63,9.67,37.39,9.47,0.62,81.12,0.97,2.42,0.35,0.22,37.3,1.02,109.06,535.6
6/27/2022 16:00,34.35,177.88,8.68,15.13,14.22,37.4,3.38,0.68,83.38,1.18,2.23,0.35,0.22,37.12,1.13,101.91,324.95
6/27/2022 17:00,30.28,176.2,13.76,15.14,18.87,37.85,3.0,0.63,80.02,1.27,2.54,0.35,0.22,37.66,1.02,107.91,151.8
6/27/2022 18:00,49.4,193.2004,13.63,16.92,18.82,37.79,10.05,0.33,71.36,0.9,2.74,0.77,0.22,40.2,1.04,85.02,75.03
6/27/2022 19:00,49.68,193.20375,15.79,16.69,19.64,37.8,28.55,1.52,66.25,1.1,3.04,1.28,0.22,46.22,1.0,50.95,39.1
6/27/2022 20:00,41.58,192.85826086956524,4.97,16.68,9.88,37.53,17.85,1.9,54.84,1.11,3.0,1.2,0.22,48.67,0.88,74.58,30.72
6/27/2022 21:00,65.85,190.9759090909091,9.2,16.76,15.1,38.52,4.28,2.13,35.06,1.25,4.72,1.18,0.59,48.08,1.01,106.92,28.85
6/27/2022 22:00,79.35,120.15,16.9,15.94,21.65,37.85,9.43,1.19,42.41,1.04,4.24,1.71,0.22,49.2,1.23,117.74,25.5
6/27/2022 23:00,82.13,105.57,3.7,14.61,7.52,37.33,10.53,1.27,42.56,0.81,2.27,0.9,0.22,50.35,0.94,126.7,28.57
6/28/2022 0:00,79.08,177.71238095238095,20.01,17.42,24.8,37.77,14.28,0.45,42.3,0.82,3.27,0.73,0.22,52.67,1.16,119.95,43.03
6/28/2022 1:00,58.78,175.52800000000002,7.1,17.36,14.09,37.98,4.15,1.22,37.6,0.66,3.92,1.08,0.22,55.24,1.33,120.06,44.22
6/28/2022 2:00,41.58,173.9321052631579,8.9,15.94,14.78,37.57,3.0,1.46,40.66,0.72,2.59,0.37,0.22,55.5,1.14,120.04,43.1
6/28/2022 3:00,39.58,172.70333333333335,9.56,13.28,14.7,37.84,3.0,1.07,41.83,0.64,2.49,0.35,0.22,56.25,0.89,123.71,43.32
6/28/2022 4:00,58.88,172.12411764705882,12.24,15.07,17.68,37.58,3.0,1.08,35.12,0.62,1.6,0.35,0.22,57.35,1.1,136.75,41.08
6/28/2022 5:00,66.0,172.07250000000002,24.37,16.42,28.08,38.02,3.0,0.23,29.13,0.72,1.14,0.35,0.22,59.73,0.77,156.29,45.25
6/28/2022 6:00,56.076153846153844,172.63400000000001,8.96,19.03,14.35,38.4,3.35,0.17,27.55,0.86,1.08,0.35,0.22,61.64,0.74,166.11,94.02
6/28/2022 7:00,55.6932,117.6,7.43,18.63,15.11,38.13,3.0,1.13,28.69,0.86,1.34,0.35,0.22,59.74,0.6,165.64,219.42
6/28/2022 8:00,180.07,169.26357142857142,21.9,18.6,26.72,37.54,3.0,0.49,42.68,1.0,1.49,0.35,0.22,53.15,0.34,160.92,437.7
6/28/2022 9:00,142.15,168.84153846153848,10.86,18.66,16.05,40.62,7.8,0.48,65.1,0.96,1.56,0.35,0.22,44.68,0.58,158.94,834.8
6/28/2022 10:00,90.43,167.49333333333334,12.33,17.68,18.84,45.62,9.12,0.79,74.58,0.66,1.03,0.35,0.22,39.58,0.54,173.37,970.65
6/28/2022 11:00,57.02,167.98,10.29,15.3,14.86,46.04,9.57,0.81,89.0,0.76,2.0,0.35,0.22,35.92,0.5,165.09,278.62391304347824
6/28/2022 12:00,48.5,267.03,9.47,16.71,14.99,46.3,8.1,0.83,76.47,0.86,1.96,0.48,0.45,33.18,0.43,176.8,278.62391304347824
