Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),TOT-RF (mm),SR (W/mt2),VWS (m/s)
10/16/2023 0:00,83.91041667,182.45,9.445833333,45.94548611,55.55729167,50.53371528,14.27609848,0.709891304,52.52083333,6.327727273,6.684204545,1.254204545,2.053295455,30.21274306,77.86569444,0.372534722,223.3585069,0.0,132.0746528,0.048854167
10/17/2023 0:00,103.9541667,213.8625,25.94673913,34.0576087,60.00072464,43.34315217,15.32024306,1.04,37.8178125,5.605,6.915984848,1.310719697,2.058636364,28.33267361,89.02802083,0.391388889,200.7027778,0.0,110.4180556,0.044791667
10/18/2023 0:00,78.45104167,157.8777778,6.853472222,32.38854167,39.24618056,21.8996875,21.36034722,0.695868056,50.25888889,9.948181818,10.48560606,1.311136364,6.552159091,29.56993056,82.31388889,0.689027778,288.1450347,0.016666667,134.4447917,0.053993056
10/19/2023 0:00,56.52916667,117.4,6.615625,32.73923611,39.35069444,22.32513889,26.74329861,0.579548611,53.20895833,4.610277778,5.423715278,1.066979167,1.974652778,29.26305556,77.79829861,0.8225,306.7402083,0.0,165.0166667,0.056597222
10/20/2023 0:00,45.740625,106.9802083,6.152083333,33.22673611,39.37881944,21.86565972,29.29503472,0.4796875,57.42947917,7.945972222,8.456006944,2.404513889,3.005208333,28.9296875,74.34708333,0.874340278,305.3335417,0.0,170.0506944,0.053159722
10/21/2023 0:00,48.1625,110.0760417,6.409027778,31.43680556,37.83645833,21.76826389,32.01434028,0.533888889,54.29388889,7.849236111,8.127048611,2.425069444,2.992673611,28.44152778,73.11864583,0.940347222,299.0308681,0.0,170.5743056,0.057986111
10/22/2023 0:00,41.05208333,97.49479167,5.810069444,24.68368056,30.49340278,21.35493056,36.18402778,0.546180556,52.29336806,7.924548611,8.356770833,2.376319444,2.962916667,28.169375,82.96201389,0.821597222,272.9890972,0.0,156.2565972,0.052743056
10/23/2023 0:00,35.53020833,75.48125,6.198263889,23.32326389,29.52291667,21.30940972,37.89621528,0.566111111,52.71934028,7.898576389,8.265590278,2.4353125,3.001319444,26.53038194,97.14677083,0.909513889,216.9195486,0.11875,126.0034722,0.040451389
10/24/2023 0:00,13.01875,32.07916667,8.115972222,23.92430556,32.04375,21.5178125,36.94006944,0.591770833,52.70857639,8.045,8.314236111,2.437743056,2.960763889,26.44854167,96.9303125,0.819375,237.9453125,0.035416667,155.2677083,0.043888889
10/25/2023 0:00,33.68125,70.18958333,10.97916667,31.50104167,43.52708333,22.27295139,34.93579861,0.740138889,52.00482639,7.850625,8.388923611,2.363541667,3.000972222,27.21340278,91.13072917,0.685451389,293.3709722,0.0,169.609375,0.052777778
10/26/2023 0:00,55.55104167,104.4378472,8.976388889,37.43993056,46.42152778,22.34892361,35.83680556,0.824895833,52.36850694,7.893229167,8.433854167,2.406284722,2.984652778,28.06895833,84.95916667,1.263680556,247.4875694,0.0,162.7947917,0.050729167
10/27/2023 0:00,74.5,131.1895833,9.680208333,40.37569444,50.06041667,22.56819444,37.018125,0.927951389,52.04458333,7.855104167,8.303159722,2.363923611,2.9578125,26.80993056,93.804375,0.444791667,225.0076736,0.002083333,81.19479167,0.049479167
10/28/2023 0:00,96.26701389,156.5125,8.958333333,45.27013889,54.225,22.79920139,39.39784722,0.971388889,52.25145833,7.852986111,8.400590278,2.372743056,3.022361111,26.64173611,85.43197917,0.491145833,229.1504861,0.0,102.1045139,0.050625
10/29/2023 0:00,88.93958333,143.95625,9.783680556,41.79826389,51.57326389,22.68423611,40.30291667,0.844756944,51.72059028,7.891944444,8.388645833,2.434409722,3.008298611,26.60545139,78.60798611,0.559930556,266.0245833,0.0,152.2503472,0.045381944
10/30/2023 0:00,77.5,135.865625,8.537847222,39.96909722,48.50347222,22.43565972,45.01975694,0.817291667,52.55805556,7.992465278,8.346215278,2.390277778,2.987881944,27.05829861,77.37677083,0.468159722,298.6993403,0.0,137.2152778,0.050972222
10/31/2023 0:00,70.00340909,144.4681818,22.35471014,51.90797101,74.26268116,24.34177536,31.47503623,0.959311594,52.74177083,7.866076389,8.374618056,2.392534722,2.9540625,27.10944444,83.50020833,0.471805556,233.416875,0.016666667,120.58125,0.043402778
11/1/2023 0:00,62.696875,137.7677083,8.929513889,46.74548611,55.67534722,22.90413194,7.632986111,0.460763889,52.52090278,7.863819444,8.418229167,2.376597222,2.972013889,28.5571875,79.33479167,0.595381944,276.8668403,0.0,148.9260417,0.048645833
11/2/2023 0:00,65.35178571,135.6232143,8.044642857,42.2875,50.33392857,22.56196429,5.85375,0.368214286,45.20535714,9.762142857,9.743392857,3.147678571,3.624642857,28.51053571,81.93160714,0.519821429,287.15625,0.0,178.0607143,0.056071429
11/3/2023 0:00,73.85121358625,140.76900895714286,10.898419475714286,44.05059308,54.94772996142857,22.899309035714285,29.528631167285713,0.7642398082857144,51.29181689285714,8.15493409857143,8.56783588442857,2.496880668857142,3.0752962017142855,27.327512045714286,82.85538832142856,0.5072909581428571,259.47457837142855,0.0,131.47613379571428,0.049225481857142865
11/4/2023 0:00,76.46552385999999,142.36557990000003,11.101454666166667,44.66307618666667,55.762282176666666,22.95449480166667,28.280382195166666,0.7369545448333333,51.16635582,8.204905753833334,8.611948578166666,2.5190401784999996,3.0948768186666666,27.413775626666666,81.03055720833333,0.5177075066666667,265.2190625,0.0,139.85635748333334,0.04918320100000001
11/5/2023 0:00,76.79311116999999,139.53619588,11.5300789328,44.541663646,56.069738611999995,22.985553484,26.056889190200003,0.690067676,50.949335317999996,8.2752896824,8.654220238199999,2.5482996029999994,3.1093799602,27.56818353,80.150272816,0.5230198414,272.43277778000004,0.0,147.4067262,0.04889484120000001
11/6/2023 0:00,104.5833333,195.6388889,21.58425926,85.58333333,107.1842593,26.20416667,10.43388889,0.906388889,49.73611111,6.193888889,8.056388889,1.008981481,2.516574074,26.29138889,71.20333333,0.647592593,268.3260185,0.0,33.63888889,0.051111111
11/7/2023 0:00,120.2890152,214.0041667,10.50868056,66.12673611,76.63506944,24.11201389,7.262777778,0.754305556,40.62503472,7.899166667,9.526041667,1.311423611,3.020034722,26.35465278,79.80885417,0.567256944,267.0790625,0.0,134.7392361,0.048645833
11/8/2023 0:00,121.5524306,223.1197917,15.46354167,69.15138889,84.61666667,24.75375,12.06920139,0.822222222,40.86482639,7.942361111,9.799166667,1.311701389,3.019513889,26.13128472,76.53951389,0.624027778,285.0534722,0.0,172.6201389,0.050104167
11/9/2023 0:00,151.4482639,265.0568841,23.15104167,81.340625,104.4982639,26.12243056,8.353020833,0.9825,41.00298611,7.929618056,9.598854167,1.315104167,2.993229167,26.00854167,78.49659722,0.463645833,266.1582639,0.0,171.8010417,0.047708333
11/10/2023 0:00,180.62,305.4375,21.73666667,66.22333333,83.16333333,25.52816667,11.05216667,0.992333333,36.62416667,8.951833333,10.626,1.472166667,3.188166667,26.27266667,77.9285,0.530333333,280.1716667,0.0,223.4566667,0.055166667
11/11/2023 0:00,135.7371212,252.1591667,5.2,69.31287879,40.42651515,25.48295455,16.32181818,1.187954545,52.66689394,5.7325,7.443863636,1.017045455,2.361060606,27.54022727,73.08613636,0.680757576,294.082803,0.0,104.4787879,0.056590909
11/12/2023 0:00,141.0170139,229.4934028,10.48020833,51.60694444,35.41875,24.95642361,11.31416667,0.8346875,49.98635417,7.848263889,9.496840278,1.317326389,2.970486111,26.68753472,77.85875,0.631041667,293.6903472,0.0,164.871875,0.05625
11/13/2023 0:00,110.7173611,184.021875,5.488888889,42.61111111,26.71770833,24.04527778,15.433125,0.565590278,51.96802083,8.101076389,9.5115625,1.322569444,2.969722222,26.75708333,73.518125,0.882951389,323.3255208,0.0,168.8361111,0.062916667
11/14/2023 0:00,62.50036232,116.2949275,12.35362319,44.41485507,33.14782609,24.38844203,13.15710145,0.526388889,52.99576389,8.0615625,9.639583333,1.318576389,2.983090278,26.431875,74.20670139,0.663194444,291.1199306,0.016666667,163.628125,0.0559375
11/15/2023 0:00,51.93784722,96.32222222,6.533333333,43.31041667,27.91041667,23.30642361,14.81256944,0.509305556,44.5434375,7.88625,9.5565625,1.320069444,3.004131944,27.02826389,67.81333333,0.594965278,282.3195486,0.0,153.5875,0.054131944
11/16/2023 0:00,44.68611111,76.1,5.298263889,32.04930556,21.03993056,22.52559028,7.392708333,0.456840278,37.24600694,7.964131944,9.495625,1.319027778,2.990798611,25.56006944,87.7159375,0.86625,241.7041667,0.002083333,88.03993056,0.025902778
11/17/2023 0:00,15.51666667,33.40113636,5.776736111,26.31909722,18.425,22.25347222,2.9553125,0.266840278,24.33184028,8.108645833,9.533645833,1.319548611,2.936006944,25.30954861,98.12753472,0.82875,292.3326389,0.0,106.2489583,0.049479167
11/18/2023 0:00,22.67013889,55.10763889,19.34583333,38.88472222,35.87708333,24.16993056,4.5234375,0.528298611,27.64159722,20.83378472,35.86527778,8.540868056,15.00013889,25.31972222,89.3684375,0.613159722,265.8989931,0.0,154.4451389,0.0490625
11/19/2023 0:00,40.04270833,78.56123188,16.19895833,40.87361111,34.38993056,24.00552083,3.432847222,0.649340278,33.19298611,11.88461806,26.13326389,6.295069444,10.91756944,26.31934028,84.20076389,0.618090278,262.9289931,0.0,156.4024306,0.0521875
11/20/2023 0:00,51.84375,98.40972222,20.87847222,47.73784722,41.72673611,24.82329861,6.869583333,0.669722222,34.3846875,12.14336806,24.07513889,9.197569444,13.12100694,26.48565972,79.56677083,0.538680556,279.9654861,0.0,154.0934028,0.053958333
11/21/2023 0:00,77.71631944,138.3222222,18.66594203,64.43152174,48.67862319,25.72108696,9.083043478,0.928229167,37.35451389,22.62641304,41.12690972,11.02489583,16.55684028,26.58409722,75.26690972,0.703819444,302.7081944,0.0,138.7284722,0.0571875
11/22/2023 0:00,113.4322917,193.3027778,12.43368056,60.76701389,41.76701389,25.58354167,13.42604167,1.036770833,55.06931818,21.67715278,33.71142361,10.6578125,14.33607639,25.64454861,71.45503472,0.5684375,293.8295833,0.0,141.6083333,0.053854167
11/23/2023 0:00,134.0068841,224.9782609,28.71388889,81.84027778,65.83645833,28.230625,14.98704861,1.277430556,56.17296875,18.91708333,31.88583333,14.7721875,19.07822917,24.16635417,79.76052083,0.553645833,271.9042014,0.0,142.4215278,0.054895833
11/24/2023 0:00,128.9954861,226.2628472,67.27152778,79.46458333,95.51631944,31.50916667,15.88993056,1.570868056,31.87638889,6.186979167,7.4321875,1.042847222,2.213368056,24.38270833,79.47447917,0.502916667,272.5832639,0.0,139.2003472,0.059166667
11/25/2023 0:00,95.58194444,171.7052083,15.14236111,61.39826389,44.26840278,25.95079861,14.54510417,0.980347222,37.43552083,7.940520833,9.637013889,1.334027778,2.931076389,25.63232639,73.67875,0.674513889,315.7164931,0.0,140.1402778,0.061666667
11/26/2023 0:00,71.84791667,131.275,28.93125,49.909375,49.325,26.51513889,16.85284722,0.936006944,41.95059028,7.911458333,9.635659722,1.327534722,2.999826389,25.50489583,68.82260417,0.705972222,294.0963194,0.0,153.4114583,0.0621875
11/27/2023 0:00,87.81630435,166.4869565,45.28913043,74.60398551,75.33876812,26.95391304,18.13208333,1.173541667,25.77434028,9.915659722,31.62607639,8.420625,16.09079861,24.90888889,79.70135417,0.353125,266.0807292,0.0,124.5833333,0.047395833
11/28/2023 0:00,71.078125,140.0458333,9.721180556,67.26701389,42.99201389,21.28013889,19.57256944,0.795972222,41.05902778,14.55440972,14.53145833,5.106944444,8.468611111,25.64458333,76.80798611,0.402256944,289.1970833,0.0,144.6670139,0.046041667
11/29/2023 0:00,98.684375,185.853125,14.73611111,80.57534722,53.95763889,21.27475694,18.85847222,1.163784722,32.83913194,19.93652778,26.54232639,8.811111111,9.824097222,25.34461806,90.36833333,0.504305556,273.6998611,0.0,114.8604167,0.050208333
11/30/2023 0:00,100.3083333,171.7347826,18.49965278,77.06666667,55.14097222,21.28930556,8.236701389,1.232986111,37.03645833,34.70975694,61.77423611,7.687708333,12.44357639,26.23291667,85.07472222,0.425034722,262.2886111,0.0,131.55625,0.054826389
12/1/2023 0:00,51.84021739,95.44601449,4.856746032,47.65079365,28.78650794,21.84194444,7.005173611,0.7034375,39.26951389,23.6523913,28.68601449,3.838768116,5.952536232,26.97371528,70.22027778,1.2359375,292.1680556,0.0,148.3465278,0.061041667
12/2/2023 0:00,66.06319444,129.1645833,5.767013889,53.38298611,32.43368056,23.55253472,9.930555556,0.785729167,42.82565972,23.06305556,20.00850694,1.9865625,4.407708333,30.01142361,70.67902778,0.683368056,299.0308681,0.0,145.9684028,0.061805556
12/3/2023 0:00,103.5239583,180.5388889,5.533333333,40.62534722,25.71111111,22.95888889,9.887951389,0.928993056,58.10090278,12.44197917,10.08336806,1.414340278,2.709270833,29.3759375,74.88295139,0.573472222,307.4631944,0.0,132.6847222,0.059756944
12/4/2023 0:00,80.26666667,144.3708333,11.27048611,56.49479167,38.60208333,23.786875,9.273819444,0.967291667,37.90399306,18.75524306,19.21086806,1.912395833,3.930138889,27.72944444,77.32697917,0.479166667,297.7451389,0.0,96.61875,0.056111111
12/5/2023 0:00,54.88819444,102.8375,17.359375,51.58506944,40.928125,24.03809028,9.963993056,0.69,21.53274306,20.13359649,23.79298246,2.624517544,4.663114035,27.73079861,70.560625,0.770902778,299.2460764,0.0,82.91076389,0.069166667
12/6/2023 0:00,47.99791667,90.17291667,6.437152778,37.55069444,24.83020833,22.90607639,12.69586806,0.615555556,30.05190972,11.64236111,11.27454861,0.922638889,1.773229167,26.55736111,81.65423611,0.912291667,311.4475,0.00625,93.89513889,0.068958333
12/7/2023 0:00,26.41006944,40.2625,7.794444444,28.19444444,21.03298611,22.65090278,5.062534722,0.581666667,21.39100694,12.39899306,10.66333333,0.9059375,1.721458333,23.62048611,99.53229167,0.813611111,307.4076736,0.252083333,65.58055556,0.061770833
12/8/2023 0:00,24.04545455,47.60189394,16.00243056,32.70555556,29.96006944,23.16423611,5.706041667,0.6896875,18.04649306,9.657395833,20.70130208,2.780729167,6.0921875,21.82159722,99.52166667,0.905833333,307.1573611,0.002083333,86.35173611,0.058854167
12/9/2023 0:00,65.14791667,112.378125,36.78229167,49.28506944,55.296875,24.94381944,9.346736111,1.268159722,27.17368056,15.05795139,24.89961806,3.164861111,7.8753125,21.57302083,90.396875,0.79125,300.6810069,0.0,143.7611111,0.058645833
12/10/2023 0:00,96.87708333,175.171875,59.646875,58.94895833,78.67638889,26.59725694,12.42291667,1.343715278,34.96003472,15.98590278,35.9284375,4.154131944,11.15548611,20.73236111,79.71020833,2.209895833,242.7272222,0.0,144.4371528,0.0509375
12/11/2023 0:00,91.38263889,174.3177083,14.68993056,70.42430556,48.62326389,24.50944444,13.72242754,1.009756944,38.90010417,15.3871875,29.48770833,3.405555556,8.301215278,20.16163194,72.60322917,0.784131944,288.9614931,0.0,153.2107639,0.052604167
12/12/2023 0:00,104.1913194,185.2100694,24.48680556,72.72361111,57.63298611,25.27072917,17.81333333,1.2134375,39.09829861,13.43690972,35.59282609,4.488645833,12.64711806,20.785625,81.30895833,0.652916667,293.6867014,0.0,106.5826389,0.053958333
12/13/2023 0:00,95.37465278,166.573913,24.28298611,72.01736111,57.15069444,25.14357639,18.18194444,1.153541667,34.21989583,13.974875,29.804125,3.652416667,10.90241667,21.00284722,71.54361111,0.533125,289.8703819,0.0,109.5020833,0.051666667
12/14/2023 0:00,101.2293478,179.2369565,28.71626984,72.82222222,58.26190476,24.81488095,16.7432971,1.120902778,39.78989583,46.40555556,43.99893939,5.145277778,13.97361111,20.8121875,72.25472222,0.538333333,261.4017014,0.0,101.5694444,0.050277778
12/15/2023 0:00,124.825,219.2027778,44.37256944,86.89548611,81.04409722,25.32795139,18.12680556,1.249270833,33.41913194,29.41604167,43.77871528,4.187430556,11.609375,19.38322917,78.11208333,0.6053125,285.5485069,0.0,104.3708333,0.052916667
12/16/2023 0:00,120.0322917,206.5534722,53.85173611,88.24479167,89.35381944,25.84496528,16.6334375,1.290104167,41.35475694,17.61678571,41.77988095,4.788333333,17.85714286,19.60878472,74.56048611,0.695625,283.5237153,0.0,107.9736111,0.053888889
12/17/2023 0:00,131.1163194,221.1427083,69.40416667,84.18333333,99.69479167,26.56670139,15.68798611,1.419826389,37.88548611,7.952222222,9.553680556,1.332083333,2.965590278,19.3190625,73.2784375,0.515902778,269.1823611,0.0,106.6354167,0.0503125
12/18/2023 0:00,118.2265152,206.2594697,23.31111111,79.11706349,59.88928571,32.80472222,19.62119565,0.850243056,39.93514493,14.90236111,20.39319444,3.174097222,7.201805556,19.80277778,68.04309028,0.621909722,289.3394097,0.0,98.859375,0.053541667
12/19/2023 0:00,117.203125,201.9826087,12.31597222,66.85763889,44.86944444,41.78305556,22.47836806,0.624131944,46.91385417,21.669375,26.18291667,3.068298611,7.2984375,20.68458333,60.60475694,0.789201389,317.563125,0.002083333,100.8579861,0.054826389
12/20/2023 0:00,100.1885417,172.2125,18.69131944,53.95208333,43.24340278,33.77520833,16.28333333,0.501840278,33.52222222,19.5690625,23.54440972,2.774722222,6.129444444,19.77756944,70.42371528,0.958194444,323.1921528,0.0,101.0875,0.057430556
12/21/2023 0:00,79.74166667,153.3864583,28.084375,50.73055556,49.034375,30.883125,17.59552083,0.510416667,37.23347222,22.55149306,30.53791667,3.642951389,9.589479167,19.63559028,72.03947917,0.876666667,307.1293056,0.0,102.3753472,0.055590278
12/22/2023 0:00,92.27028986,170.3119565,76.1307971,70.37681159,97.84710145,41.30628788,17.27521739,1.034548611,28.21431818,22.37263889,21.9659375,2.800625,6.440208333,20.46118056,86.56152778,0.573402778,302.4589583,0.0,104.0263889,0.048958333
12/23/2023 0:00,94.49895833,182.3222222,55.64340278,61.65416667,76.90034722,79.7715625,15.58795139,0.73125,28.91204861,8.056527778,9.672222222,1.317291667,2.948125,21.4921875,84.65375,0.619583333,282.9771181,0.0,131.6690972,0.053125
12/24/2023 0:00,90.69131944,162.6503472,43.89618056,57.65034722,65.38645833,53.95489583,9.896006944,0.906284722,25.56677083,8.019444444,9.704270833,1.304895833,2.982708333,20.38065972,92.38875,0.581909722,275.8133681,0.0,98.13819444,0.051041667
12/25/2023 0:00,106.9760417,198.8354167,93.29548611,62.15486111,107.3315972,72.52479167,11.87479167,1.728125,29.20614583,7.928819444,9.563784722,1.320972222,3.013784722,20.55375,87.9784375,0.4409375,288.6326389,0.0,104.11875,0.0525
12/26/2023 0:00,100.8260417,188.8850694,65.99236111,65.15069444,87.02291667,66.89791667,11.31208333,1.174027778,29.11041667,26.15430556,30.63163194,3.011736111,6.432604167,21.36413194,85.3009375,0.453541667,286.7595139,0.0,103.5680556,0.050520833
12/27/2023 0:00,102.0568182,192.9606061,38.16006944,68.19826389,66.28680556,57.27201389,9.852222222,0.885034722,24.04802083,20.6096875,34.58996528,3.950381944,8.392951389,21.52597222,87.66934028,0.426284722,274.6926042,0.0,95.82118056,0.046875
12/28/2023 0:00,100.3704861,218.35625,58.41631944,64.97152778,80.85590278,59.05038194,11.01003472,1.105486111,26.16614583,33.51013889,43.2378125,5.081666667,9.46375,21.22270833,86.98388889,0.672534722,267.2211458,0.0,98.27291667,0.050694444
12/29/2023 0:00,94.95763889,181.91875,45.421875,66.20798611,71.08229167,60.70159722,12.28545139,0.921493056,30.56996528,28.61121528,38.74631944,3.882222222,8.066527778,21.66631944,85.0715625,0.622256944,298.8915972,0.0,101.91875,0.057916667
12/30/2023 0:00,94.90972222,177.1541667,21.30868056,65.94236111,51.59965278,59.268125,20.46472222,0.611041667,33.37184028,21.84475694,25.31881944,3.728020833,6.948402778,22.25246528,76.33364583,0.859513889,318.6455208,0.0,105.5510417,0.057083333
